year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
2016,1,1,23,324.0,-3.2,1017.4,0.0,NE,1.4
2016,1,2,0,351.0,-4.4,1017.5,0.0,ESE,0.7
2016,1,2,1,327.0,-3.6,1016.8,0.0,ENE,1.1
2016,1,2,2,282.0,-4.2,1017.0,0.0,NE,0.5
2016,1,2,3,258.0,-3.7,1016.7,0.0,NW,0.6
2016,1,2,4,271.0,-4.4,1016.0,0.0,SSW,0.4
2016,1,2,5,277.0,-4.7,1015.7,0.0,W,0.7
2016,1,2,6,265.0,-5.2,1015.7,0.0,S,0.3
2016,1,2,7,239.0,-5.2,1015.8,0.0,ENE,1.2
2016,1,2,8,225.0,-3.9,1016.1,0.0,ENE,1.0
2016,1,2,9,211.0,-3.0,1016.5,0.0,ENE,0.9
2016,1,2,10,218.0,0.1,1017.1,0.0,SE,0.8
2016,1,2,11,211.0,2.1,1016.9,0.0,ESE,1.0
2016,1,2,12,188.0,3.7,1016.1,0.0,NE,1.2
2016,1,2,13,202.0,4.6,1015.0,0.0,E,1.2
2016,1,2,14,204.0,6.0,1014.1,0.0,ENE,1.5
2016,1,2,15,201.0,6.1,1014.2,0.0,ENE,1.4
2016,1,2,16,182.0,5.6,1014.2,0.0,ENE,1.1
2016,1,2,17,170.0,2.5,1014.7,0.0,ENE,1.1
2016,1,2,18,208.0,0.1,1015.1,0.0,ENE,1.0
2016,1,2,19,250.0,-0.7,1015.7,0.0,ENE,0.5
2016,1,2,20,359.0,-1.7,1016.6,0.0,ESE,0.6
2016,1,2,21,440.0,-2.0,1016.7,0.0,ESE,0.6
2016,1,2,22,519.0,-2.8,1016.7,0.0,E,0.7
2016,1,2,23,489.0,-3.0,1017.2,0.0,ENE,1.3
2016,1,3,0,498.0,-3.2,1017.0,0.0,ENE,0.5
2016,1,3,1,541.0,-3.3,1016.8,0.0,ENE,1.2
2016,1,3,2,532.0,-3.2,1016.8,0.0,NE,1.0
2016,1,3,3,547.0,-3.4,1017.3,0.0,ENE,1.1
2016,1,3,4,407.0,-2.6,1017.3,0.0,E,1.8
2016,1,3,5,212.0,-3.4,1017.9,0.0,E,2.1
2016,1,3,6,245.0,-3.0,1018.3,0.0,ENE,0.9
2016,1,3,7,205.0,-2.8,1018.9,0.0,E,0.9
2016,1,3,8,177.0,-2.6,1019.1,0.0,ESE,0.9
2016,1,3,9,181.0,-2.5,1019.9,0.0,ENE,0.8
2016,1,3,10,167.0,-1.4,1020.1,0.0,ENE,0.9
2016,1,3,11,141.0,-0.1,1020.0,0.0,ENE,1.5
2016,1,3,12,226.0,1.7,1018.8,0.0,S,1.3
2016,1,3,13,270.0,1.8,1017.7,0.0,SW,2.3
2016,1,3,14,249.0,2.3,1017.5,0.0,SSE,1.4
2016,1,3,15,131.0,2.2,1017.4,0.0,SSE,1.6
2016,1,3,16,125.0,2.2,1017.8,0.0,SSE,0.8
2016,1,3,17,187.0,0.8,1018.2,0.0,S,0.9
2016,1,3,18,206.0,-0.1,1019.2,0.0,S,0.8
2016,1,3,19,211.0,-1.3,1020.2,0.0,WNW,0.6
2016,1,3,20,208.0,-2.0,1020.7,0.0,ESE,0.7
2016,1,3,21,208.0,-2.7,1021.4,0.0,SW,0.2
2016,1,3,22,209.0,-3.2,1021.8,0.0,E,0.4
2016,1,3,23,238.0,-3.5,1022.1,0.0,NW,0.1
2016,1,4,0,250.0,-3.8,1022.4,0.0,SW,0.2
2016,1,4,1,243.0,-4.4,1023.0,0.0,E,0.9
2016,1,4,2,228.0,-4.3,1023.6,0.0,NNE,0.5
2016,1,4,3,108.0,0.1,1024.3,0.0,N,2.9
2016,1,4,4,14.0,0.2,1024.5,0.0,N,3.0
2016,1,4,5,8.0,-0.8,1024.8,0.0,N,2.1
2016,1,4,6,9.0,-1.4,1025.3,0.0,NNW,3.2
2016,1,4,7,11.0,-1.7,1026.1,0.0,N,4.0
2016,1,4,8,12.0,-2.1,1027.0,0.0,NE,2.1
2016,1,4,9,12.0,-2.1,1027.6,0.0,N,3.2
2016,1,4,10,10.0,-1.3,1027.9,0.0,NNE,3.7
2016,1,4,11,9.0,-0.2,1027.5,0.0,NNE,3.5
2016,1,4,12,12.0,0.5,1026.5,0.0,NNE,3.6
2016,1,4,13,12.0,0.3,1025.7,0.0,N,4.1
2016,1,4,14,13.0,1.0,1025.0,0.0,NE,3.3
2016,1,4,15,14.0,1.3,1024.9,0.0,NNW,1.8
2016,1,4,16,15.0,1.4,1024.7,0.0,N,2.2
2016,1,4,17,16.0,0.8,1024.9,0.0,NNW,3.0
2016,1,4,18,19.0,0.7,1025.6,0.0,NNW,3.1
2016,1,4,19,19.0,-0.2,1026.1,0.0,NW,2.9
2016,1,4,20,20.0,-1.1,1026.6,0.0,N,1.7
2016,1,4,21,14.0,-2.1,1026.8,0.0,NE,1.6
2016,1,4,22,12.0,-2.8,1027.6,0.0,N,2.4
2016,1,4,23,11.0,-3.5,1027.5,0.0,NNE,2.0
2016,1,5,0,13.0,-3.9,1027.7,0.0,N,2.0
2016,1,5,1,10.0,-3.8,1027.4,0.0,NNE,3.0
2016,1,5,2,7.0,-4.3,1027.5,0.0,N,4.4
2016,1,5,3,6.0,-4.9,1027.6,0.0,NE,2.7
2016,1,5,4,7.0,-4.9,1027.1,0.0,N,3.7
2016,1,5,5,8.0,-5.8,1027.0,0.0,NE,2.3
2016,1,5,6,7.0,-6.0,1027.2,0.0,NNE,3.5
2016,1,5,7,8.0,-5.9,1027.3,0.0,N,3.9
2016,1,5,8,14.0,-6.7,1027.6,0.0,N,2.2
2016,1,5,9,14.0,-5.2,1028.1,0.0,NNW,2.5
2016,1,5,10,15.0,-3.6,1027.8,0.0,NNW,2.2
2016,1,5,11,17.0,-2.1,1027.4,0.0,NW,2.2
2016,1,5,12,14.0,-1.1,1026.1,0.0,WNW,2.4
2016,1,5,13,14.0,0.0,1024.8,0.0,W,1.5
2016,1,5,14,13.0,0.3,1024.0,0.0,NW,1.9
2016,1,5,15,15.0,1.4,1023.6,0.0,SSW,1.8
2016,1,5,16,32.0,1.0,1023.5,0.0,SSW,1.1
2016,1,5,17,54.0,-0.5,1023.6,0.0,WSW,2.2
2016,1,5,18,58.0,-1.4,1024.1,0.0,WSW,2.0
2016,1,5,19,72.0,-2.1,1024.6,0.0,W,2.3
2016,1,5,20,84.0,-1.9,1025.2,0.0,WSW,2.4
2016,1,5,21,89.0,-2.7,1025.4,0.0,W,1.3
2016,1,5,22,89.0,-5.2,1025.8,0.0,NE,0.8
2016,1,5,23,88.0,-6.4,1025.9,0.0,E,0.7
2016,1,6,0,64.0,-6.5,1025.8,0.0,NE,1.7
2016,1,6,1,61.0,-6.2,1025.6,0.0,NE,1.1
2016,1,6,2,46.0,-5.5,1025.8,0.0,NNE,0.9
2016,1,6,3,35.0,-6.2,1025.7,0.0,NE,0.2
2016,1,6,4,29.0,-7.0,1025.6,0.0,NNE,0.5
2016,1,6,5,18.0,-7.9,1025.7,0.0,NNE,0.5
2016,1,6,6,14.0,-8.1,1026.0,0.0,NE,0.3
2016,1,6,7,18.0,-8.6,1026.6,0.0,NE,0.9
2016,1,6,8,29.0,-8.0,1027.3,0.0,ENE,1.0
2016,1,6,9,42.0,-3.7,1028.0,0.0,ENE,1.4
2016,1,6,10,42.0,-1.3,1028.1,0.0,NNW,2.3
2016,1,6,11,24.0,0.6,1028.0,0.0,NNW,2.8
2016,1,6,12,17.0,1.6,1026.7,0.0,NNW,4.2
2016,1,6,13,12.0,2.1,1025.7,0.0,NW,4.0
2016,1,6,14,11.0,2.3,1025.0,0.0,NW,4.3
2016,1,6,15,13.0,2.7,1025.2,0.0,WNW,4.7
2016,1,6,16,11.0,2.3,1025.6,0.0,WNW,4.4
2016,1,6,17,12.0,1.0,1026.3,0.0,NW,4.7
2016,1,6,18,9.0,0.3,1027.2,0.0,WNW,4.2
2016,1,6,19,16.0,-0.2,1028.1,0.0,NW,2.6
2016,1,6,20,16.0,-1.3,1028.4,0.0,NNE,3.3
2016,1,6,21,13.0,-2.4,1029.0,0.0,NNW,4.1
2016,1,6,22,11.0,-2.9,1029.4,0.0,NNW,3.7
2016,1,6,23,10.0,-3.6,1030.6,0.0,NNW,2.3
2016,1,7,0,8.0,-4.3,1030.9,0.0,NNW,3.6
2016,1,7,1,8.0,-4.5,1031.1,0.0,N,2.5
2016,1,7,2,9.0,-4.5,1031.1,0.0,N,3.0
2016,1,7,3,11.0,-5.1,1031.0,0.0,NNW,3.0
2016,1,7,4,10.0,-5.3,1030.7,0.0,N,3.3
2016,1,7,5,10.0,-5.8,1030.2,0.0,NNW,3.1
2016,1,7,6,10.0,-6.1,1029.9,0.0,NNW,2.5
2016,1,7,7,10.0,-5.8,1030.0,0.0,NNW,3.6
2016,1,7,8,12.0,-6.0,1030.3,0.0,NNW,3.7
2016,1,7,9,8.0,-5.2,1030.2,0.0,NNW,3.8
2016,1,7,10,14.0,-4.1,1029.8,0.0,N,4.1
2016,1,7,11,10.0,-2.8,1028.9,0.0,N,3.5
2016,1,7,12,10.0,-1.6,1027.5,0.0,N,4.1
2016,1,7,13,11.0,-0.8,1026.2,0.0,NNW,3.5
2016,1,7,14,10.0,0.1,1025.2,0.0,NW,4.2
2016,1,7,15,10.0,0.5,1024.6,0.0,WNW,3.9
2016,1,7,16,11.0,0.6,1024.6,0.0,WNW,3.5
2016,1,7,17,7.0,-0.7,1024.6,0.0,WNW,4.1
2016,1,7,18,11.0,-0.9,1024.5,0.0,WNW,4.4
2016,1,7,19,17.0,-1.6,1024.5,0.0,WNW,3.2
2016,1,7,20,19.0,-1.9,1024.6,0.0,NNW,2.7
2016,1,7,21,24.0,-2.7,1024.4,0.0,NNW,1.9
2016,1,7,22,19.0,-2.8,1024.4,0.0,NNW,3.2
2016,1,7,23,17.0,-3.2,1024.5,0.0,NNW,2.4
2016,1,8,0,19.0,-3.5,1024.1,0.0,N,2.0
2016,1,8,1,16.0,-3.1,1023.7,0.0,NNW,1.9
2016,1,8,2,14.0,-3.3,1024.0,0.0,N,3.6
2016,1,8,3,12.0,-3.5,1023.8,0.0,N,2.2
2016,1,8,4,10.0,-3.3,1023.5,0.0,NNW,2.6
2016,1,8,5,8.0,-3.8,1023.6,0.0,N,3.0
2016,1,8,6,8.0,-4.5,1023.9,0.0,NNE,3.1
2016,1,8,7,12.0,-7.0,1024.6,0.0,ENE,1.9
2016,1,8,8,10.0,-7.7,1025.3,0.0,ENE,1.1
2016,1,8,9,15.0,-6.0,1026.0,0.0,NE,2.2
2016,1,8,10,23.0,-4.0,1026.1,0.0,NE,2.5
2016,1,8,11,18.0,-2.0,1025.5,0.0,NNE,3.0
2016,1,8,12,11.0,-0.9,1024.8,0.0,NE,2.7
2016,1,8,13,7.0,-0.2,1023.7,0.0,ENE,2.8
2016,1,8,14,8.0,1.2,1022.8,0.0,NNE,2.4
2016,1,8,15,10.0,1.0,1022.6,0.0,ENE,1.8
2016,1,8,16,14.0,1.0,1022.6,0.0,ESE,1.4
2016,1,8,17,13.0,-0.7,1022.5,0.0,E,1.4
2016,1,8,18,15.0,-3.1,1022.8,0.0,E,0.7
2016,1,8,19,48.0,-4.1,1022.9,0.0,WSW,0.9
2016,1,8,20,93.0,-3.1,1022.8,0.0,WSW,1.6
2016,1,8,21,110.0,-2.0,1022.6,0.0,WSW,2.0
2016,1,8,22,123.0,-4.2,1022.4,0.0,W,1.2
2016,1,8,23,126.0,-4.7,1022.4,0.0,W,1.1
2016,1,9,0,117.0,-5.6,1022.3,0.0,E,0.4
2016,1,9,1,120.0,-6.2,1022.0,0.0,SW,0.4
2016,1,9,2,121.0,-5.6,1022.3,0.0,NE,1.6
2016,1,9,3,80.0,-6.5,1022.2,0.0,E,0.7
2016,1,9,4,55.0,-8.1,1021.8,0.0,ENE,0.9
2016,1,9,5,39.0,-9.0,1021.5,0.0,E,0.6
2016,1,9,6,32.0,-8.9,1021.3,0.0,NE,0.8
2016,1,9,7,15.0,-7.8,1021.4,0.0,ENE,0.9
2016,1,9,8,15.0,-9.3,1021.6,0.0,E,0.6
2016,1,9,9,16.0,-6.1,1022.2,0.0,ENE,1.3
2016,1,9,10,28.0,-4.0,1022.3,0.0,ENE,2.0
2016,1,9,11,42.0,-1.5,1021.8,0.0,SE,0.7
2016,1,9,12,43.0,1.1,1020.7,0.0,NNE,0.7
2016,1,9,13,46.0,2.3,1019.6,0.0,NNE,0.8
2016,1,9,14,52.0,3.6,1019.0,0.0,WSW,0.7
2016,1,9,15,54.0,4.6,1019.0,0.0,SW,1.2
2016,1,9,16,41.0,4.0,1019.1,0.0,SSW,1.5
2016,1,9,17,48.0,2.6,1019.5,0.0,SW,1.1
2016,1,9,18,58.0,0.7,1019.8,0.0,SW,1.3
2016,1,9,19,88.0,0.0,1020.2,0.0,WSW,1.8
2016,1,9,20,115.0,0.6,1020.8,0.0,W,1.8
2016,1,9,21,129.0,-3.6,1021.1,0.0,WSW,0.7
2016,1,9,22,148.0,-4.6,1021.4,0.0,E,0.9
2016,1,9,23,130.0,-4.6,1021.8,0.0,E,0.5
2016,1,10,0,74.0,-4.1,1021.9,0.0,NE,1.1
2016,1,10,1,85.0,-5.4,1022.2,0.0,E,0.7
2016,1,10,2,82.0,-5.8,1022.8,0.0,NNE,1.0
2016,1,10,3,46.0,-3.6,1023.1,0.0,NNE,1.5
2016,1,10,4,29.0,-4.4,1023.0,0.0,NE,0.6
2016,1,10,5,25.0,-5.2,1023.4,0.0,ENE,1.2
2016,1,10,6,20.0,-7.1,1024.0,0.0,NE,1.0
2016,1,10,7,22.0,-8.0,1025.1,0.0,ENE,1.2
2016,1,10,8,22.0,-7.4,1025.9,0.0,NNE,1.3
2016,1,10,9,24.0,-4.1,1026.9,0.0,ENE,1.4
2016,1,10,10,26.0,-1.9,1027.6,0.0,E,2.0
2016,1,10,11,25.0,-0.9,1027.5,0.0,ESE,1.7
2016,1,10,12,28.0,0.0,1026.7,0.0,ESE,1.8
2016,1,10,13,30.0,0.0,1026.0,0.0,ESE,1.7
2016,1,10,14,34.0,0.4,1025.6,0.0,ESE,2.1
2016,1,10,15,58.0,0.2,1025.8,0.0,S,1.5
2016,1,10,16,57.0,-0.4,1026.4,0.0,SE,1.5
2016,1,10,17,69.0,-0.9,1027.5,0.0,ESE,1.6
2016,1,10,18,66.0,-0.8,1028.3,0.0,SE,1.0
2016,1,10,19,61.0,-3.3,1029.0,0.0,E,1.3
2016,1,10,20,64.0,-4.7,1030.0,0.0,NW,0.1
2016,1,10,21,65.0,-3.0,1030.8,0.0,NNE,2.2
2016,1,10,22,20.0,-3.5,1031.4,0.0,NNE,2.4
2016,1,10,23,16.0,-4.7,1031.7,0.0,NE,1.9
2016,1,11,0,17.0,-7.1,1032.1,0.0,NE,1.8
2016,1,11,1,13.0,-5.2,1032.4,0.0,NNE,2.1
2016,1,11,2,12.0,-5.8,1032.9,0.0,NE,1.9
2016,1,11,3,10.0,-5.6,1032.8,0.0,N,2.2
2016,1,11,4,10.0,-6.0,1032.3,0.0,NNW,4.2
2016,1,11,5,8.0,-7.8,1032.6,0.0,NNW,3.4
2016,1,11,6,6.0,-8.5,1032.8,0.0,N,4.0
2016,1,11,7,7.0,-8.4,1033.3,0.0,NE,2.0
2016,1,11,8,11.0,-9.4,1033.2,0.0,N,2.2
2016,1,11,9,13.0,-8.5,1034.1,0.0,NE,2.5
2016,1,11,10,13.0,-7.7,1034.0,0.0,N,3.6
2016,1,11,11,12.0,-6.5,1033.6,0.0,NNE,3.0
2016,1,11,12,12.0,-5.2,1032.7,0.0,NNE,4.2
2016,1,11,13,6.0,-4.7,1031.4,0.0,NNW,3.4
2016,1,11,14,12.0,-3.8,1030.5,0.0,NNW,2.2
2016,1,11,15,,-4.3,1030.3,0.0,NW,3.1
2016,1,11,16,9.0,-5.1,1030.0,0.0,NW,2.6
2016,1,11,17,11.0,-3.6,1030.1,0.0,NW,2.1
2016,1,11,18,11.0,-3.4,1030.4,0.0,NW,2.9
2016,1,11,19,15.0,-3.9,1031.0,0.0,NW,3.5
2016,1,11,20,15.0,-4.7,1031.2,0.0,NW,3.4
2016,1,11,21,12.0,-5.2,1032.0,0.0,NW,2.8
2016,1,11,22,17.0,-5.7,1032.3,0.0,NNW,3.5
2016,1,11,23,16.0,-6.4,1032.4,0.0,NNW,2.8
2016,1,12,0,14.0,-7.3,1032.3,0.0,N,2.1
2016,1,12,1,14.0,-6.9,1032.3,0.0,NNW,3.3
2016,1,12,2,14.0,-7.3,1032.3,0.0,N,3.0
2016,1,12,3,14.0,-7.7,1032.0,0.0,N,2.4
2016,1,12,4,12.0,-7.6,1031.5,0.0,N,3.1
2016,1,12,5,11.0,-9.7,1031.5,0.0,ENE,1.8
2016,1,12,6,10.0,-11.0,1031.1,0.0,E,1.8
2016,1,12,7,12.0,-11.3,1031.0,0.0,ESE,1.2
2016,1,12,8,12.0,-11.1,1030.9,0.0,ENE,2.3
2016,1,12,9,13.0,-8.7,1031.1,0.0,NE,2.0
2016,1,12,10,14.0,-7.2,1030.7,0.0,NE,2.6
2016,1,12,11,15.0,-4.8,1029.9,0.0,NE,3.6
2016,1,12,12,8.0,-3.7,1028.6,0.0,N,3.9
2016,1,12,13,11.0,-1.9,1026.9,0.0,NW,2.9
2016,1,12,14,14.0,-1.6,1025.8,0.0,NW,4.0
2016,1,12,15,9.0,-1.5,1025.4,0.0,NW,4.7
2016,1,12,16,9.0,-1.6,1024.8,0.0,NW,3.5
2016,1,12,17,9.0,-2.5,1024.9,0.0,NW,4.1
2016,1,12,18,10.0,-2.8,1024.9,0.0,NW,3.2
2016,1,12,19,18.0,-3.3,1024.9,0.0,WNW,2.5
2016,1,12,20,15.0,-3.8,1024.7,0.0,NW,1.9
2016,1,12,21,18.0,-4.2,1024.7,0.0,NE,1.6
2016,1,12,22,17.0,-4.8,1024.4,0.0,NNE,2.2
2016,1,12,23,15.0,-4.7,1024.2,0.0,N,2.1
2016,1,13,0,17.0,-6.5,1023.9,0.0,ENE,1.2
2016,1,13,1,13.0,-4.4,1023.4,0.0,NNW,2.7
2016,1,13,2,12.0,-5.0,1023.0,0.0,NNE,2.2
2016,1,13,3,8.0,-4.3,1022.5,0.0,NNW,2.0
2016,1,13,4,11.0,-4.3,1022.0,0.0,WNW,1.1
2016,1,13,5,9.0,-5.4,1021.6,0.0,ENE,1.5
2016,1,13,6,8.0,-5.9,1021.3,0.0,NE,1.5
2016,1,13,7,12.0,-5.8,1021.1,0.0,NE,1.5
2016,1,13,8,14.0,-6.3,1021.4,0.0,NE,1.4
2016,1,13,9,16.0,-4.7,1022.1,0.0,N,1.0
2016,1,13,10,19.0,-3.9,1022.1,0.0,NE,1.4
2016,1,13,11,20.0,-2.6,1021.3,0.0,E,1.8
2016,1,13,12,17.0,-1.8,1020.3,0.0,ESE,1.1
2016,1,13,13,12.0,0.9,1018.9,0.0,NW,4.7
2016,1,13,14,11.0,1.1,1017.8,0.0,NW,6.7
2016,1,13,15,14.0,1.8,1017.7,0.0,NW,3.5
2016,1,13,16,13.0,2.1,1017.5,0.0,NW,2.4
2016,1,13,17,17.0,1.3,1017.6,0.0,WNW,3.8
2016,1,13,18,38.0,0.9,1018.0,0.0,W,2.6
2016,1,13,19,42.0,0.7,1018.1,0.0,WNW,2.5
2016,1,13,20,45.0,-2.1,1018.6,0.0,NE,1.4
2016,1,13,21,39.0,-3.0,1018.8,0.0,NE,1.1
2016,1,13,22,34.0,-4.7,1019.0,0.0,SSW,0.9
2016,1,13,23,29.0,-5.7,1018.9,0.0,E,0.3
2016,1,14,0,33.0,-6.9,1018.6,0.0,S,0.6
2016,1,14,1,36.0,-6.3,1018.5,0.0,SSW,0.7
2016,1,14,2,30.0,-5.4,1018.6,0.0,NNW,0.7
2016,1,14,3,20.0,-5.0,1018.3,0.0,WNW,0.9
2016,1,14,4,22.0,-5.6,1017.8,0.0,E,0.7
2016,1,14,5,14.0,-5.2,1017.5,0.0,NW,1.9
2016,1,14,6,14.0,-6.4,1017.5,0.0,E,0.9
2016,1,14,7,13.0,-7.6,1017.7,0.0,ENE,0.9
2016,1,14,8,24.0,-7.9,1017.9,0.0,ENE,1.3
2016,1,14,9,66.0,-5.0,1018.0,0.0,E,0.7
2016,1,14,10,69.0,-1.6,1018.0,0.0,E,1.1
2016,1,14,11,82.0,1.0,1017.5,0.0,ENE,0.8
2016,1,14,12,91.0,3.0,1016.1,0.0,WNW,2.5
2016,1,14,13,96.0,3.1,1015.1,0.0,WSW,2.6
2016,1,14,14,99.0,3.4,1014.4,0.0,NW,1.2
2016,1,14,15,75.0,4.7,1014.3,0.0,S,0.8
2016,1,14,16,46.0,4.5,1014.4,0.0,N,1.0
2016,1,14,17,42.0,2.7,1014.5,0.0,WSW,1.1
2016,1,14,18,82.0,-0.7,1014.9,0.0,S,0.5
2016,1,14,19,97.0,-0.6,1015.1,0.0,W,1.7
2016,1,14,20,90.0,-1.2,1015.1,0.0,W,1.9
2016,1,14,21,94.0,-1.1,1015.0,0.0,W,1.9
2016,1,14,22,99.0,-0.4,1014.9,0.0,W,2.0
2016,1,14,23,119.0,-3.9,1015.1,0.0,E,1.2
2016,1,15,0,138.0,-5.3,1014.9,0.0,N,0.7
2016,1,15,1,141.0,-5.0,1014.6,0.0,NW,0.8
2016,1,15,2,123.0,-5.0,1014.5,0.0,SW,0.9
2016,1,15,3,119.0,-5.8,1014.5,0.0,ENE,1.0
2016,1,15,4,71.0,-6.7,1014.0,0.0,SSE,0.6
2016,1,15,5,55.0,-7.9,1013.7,0.0,SW,0.2
2016,1,15,6,66.0,-8.1,1013.8,0.0,ESE,1.1
2016,1,15,7,82.0,-8.1,1013.9,0.0,SE,1.1
2016,1,15,8,77.0,-8.5,1014.6,0.0,ESE,1.0
2016,1,15,9,39.0,-4.6,1015.1,0.0,E,1.4
2016,1,15,10,36.0,-2.8,1015.4,0.0,E,1.3
2016,1,15,11,45.0,-0.4,1015.1,0.0,ENE,1.6
2016,1,15,12,43.0,1.3,1013.9,0.0,SE,1.2
2016,1,15,13,44.0,2.3,1012.7,0.0,ESE,1.8
2016,1,15,14,53.0,3.6,1012.2,0.0,S,1.5
2016,1,15,15,65.0,3.2,1012.0,0.0,E,2.3
2016,1,15,16,99.0,2.7,1012.3,0.0,ESE,1.7
2016,1,15,17,88.0,2.2,1012.8,0.0,SE,1.4
2016,1,15,18,91.0,0.9,1012.7,0.0,SE,0.7
2016,1,15,19,89.0,0.1,1013.6,0.0,NE,0.2
2016,1,15,20,102.0,-1.5,1014.2,0.0,E,0.4
2016,1,15,21,106.0,-1.7,1014.7,0.0,E,1.1
2016,1,15,22,144.0,-0.2,1015.4,0.0,SE,1.4
2016,1,15,23,213.0,-1.1,1016.0,0.0,ESE,2.4
2016,1,16,0,226.0,-1.9,1016.2,0.0,ESE,2.1
2016,1,16,1,174.0,-2.3,1016.3,0.0,E,2.6
2016,1,16,2,143.0,-2.6,1016.8,0.0,ESE,2.2
2016,1,16,3,122.0,-2.9,1017.3,0.0,SE,1.2
2016,1,16,4,105.0,-3.2,1017.3,0.0,ESE,0.5
2016,1,16,5,94.0,-3.4,1017.6,0.0,WSW,0.4
2016,1,16,6,97.0,-3.1,1017.8,0.0,SSE,0.7
2016,1,16,7,82.0,-3.3,1018.4,0.0,SE,1.0
2016,1,16,8,84.0,-3.4,1019.0,0.0,E,0.8
2016,1,16,9,93.0,-3.4,1019.9,0.0,SSE,1.1
2016,1,16,10,96.0,-3.1,1020.0,0.0,S,1.4
2016,1,16,11,105.0,-2.8,1020.3,0.0,SSE,1.2
2016,1,16,12,93.0,-2.3,1019.6,0.0,SE,1.3
2016,1,16,13,89.0,-2.3,1018.7,0.0,ESE,1.9
2016,1,16,14,101.0,-1.8,1018.5,0.0,SSE,1.3
2016,1,16,15,120.0,-2.2,1018.4,0.0,SSE,1.5
2016,1,16,16,120.0,-2.6,1018.5,0.0,S,2.0
2016,1,16,17,125.0,-2.8,1018.8,0.0,S,1.3
2016,1,16,18,140.0,-3.0,1019.0,0.0,SE,1.2
2016,1,16,19,137.0,-2.9,1019.0,0.0,ESE,2.2
2016,1,16,20,138.0,-2.7,1019.4,0.0,SSW,1.1
2016,1,16,21,151.0,-2.7,1019.6,0.0,E,1.9
2016,1,16,22,145.0,-2.7,1020.6,0.0,NE,0.8
2016,1,16,23,146.0,-2.5,1020.7,0.0,SE,1.3
2016,1,17,0,152.0,-3.8,1020.9,0.2,ESE,1.6
2016,1,17,1,166.0,-4.4,1021.5,0.2,SE,1.9
2016,1,17,2,173.0,-4.8,1021.8,0.0,SE,1.9
2016,1,17,3,112.0,-5.0,1021.8,0.0,SE,1.6
2016,1,17,4,91.0,-6.1,1021.7,0.1,W,0.7
2016,1,17,5,28.0,-5.2,1021.7,0.0,NW,3.6
2016,1,17,6,21.0,-6.9,1022.4,0.0,NW,2.3
2016,1,17,7,18.0,-7.2,1023.2,0.0,NW,4.2
2016,1,17,8,18.0,-8.3,1024.3,0.0,NNW,3.3
2016,1,17,9,18.0,-8.0,1024.9,0.0,NNW,2.9
2016,1,17,10,21.0,-7.0,1025.4,0.0,NNE,3.1
2016,1,17,11,19.0,-6.3,1025.0,0.0,NW,3.8
2016,1,17,12,21.0,-5.7,1024.2,0.0,NNW,3.8
2016,1,17,13,16.0,-5.7,1022.8,0.0,NNE,4.0
2016,1,17,14,15.0,-4.8,1021.8,0.0,N,5.3
2016,1,17,15,15.0,-4.4,1021.3,0.0,NNE,3.2
2016,1,17,16,13.0,-4.5,1021.4,0.0,NNW,3.2
2016,1,17,17,12.0,-5.4,1021.3,0.0,NNW,3.2
2016,1,17,18,12.0,-5.7,1021.9,0.0,NNW,2.7
2016,1,17,19,16.0,-5.9,1021.9,0.0,NW,2.1
2016,1,17,20,18.0,-6.6,1022.0,0.0,NW,2.2
2016,1,17,21,17.0,-7.8,1022.0,0.0,NE,0.7
2016,1,17,22,15.0,-6.7,1021.7,0.0,NNW,2.6
2016,1,17,23,15.0,-6.7,1021.8,0.0,NW,2.9
2016,1,18,0,8.0,-6.8,1021.3,0.0,NW,3.5
2016,1,18,1,5.0,-6.9,1021.5,0.0,NW,5.0
2016,1,18,2,7.0,-8.2,1022.1,0.0,NW,6.4
2016,1,18,3,4.0,-9.4,1022.8,0.0,NW,4.5
2016,1,18,4,5.0,-10.4,1022.8,0.0,NW,4.2
2016,1,18,5,3.0,-11.5,1023.2,0.0,NW,4.9
2016,1,18,6,6.0,-12.0,1023.5,0.0,NW,2.9
2016,1,18,7,9.0,-12.2,1023.5,0.0,NNW,3.2
2016,1,18,8,9.0,-12.5,1023.9,0.0,NNW,3.1
2016,1,18,9,9.0,-11.5,1024.5,0.0,NW,3.2
2016,1,18,10,8.0,-10.1,1024.6,0.0,NW,4.0
2016,1,18,11,7.0,-8.8,1024.1,0.0,NW,4.4
2016,1,18,12,10.0,-8.5,1023.6,0.0,NW,6.8
2016,1,18,13,11.0,-7.7,1023.1,0.0,NW,4.6
2016,1,18,14,10.0,-7.1,1022.5,0.0,NW,5.0
2016,1,18,15,,-6.6,1022.4,0.0,NNW,3.7
2016,1,18,16,4.0,-6.1,1022.7,0.0,NW,4.6
2016,1,18,17,9.0,-6.5,1023.0,0.0,NNW,5.0
2016,1,18,18,11.0,-7.8,1023.6,0.0,NNE,2.2
2016,1,18,19,16.0,-8.7,1024.4,0.0,N,2.0
2016,1,18,20,12.0,-9.1,1024.8,0.0,NE,1.3
2016,1,18,21,10.0,-9.7,1025.5,0.0,ENE,0.8
2016,1,18,22,13.0,-11.2,1025.7,0.0,ENE,0.8
2016,1,18,23,19.0,-11.3,1025.8,0.0,E,1.4
2016,1,19,0,16.0,-12.5,1025.8,0.0,E,1.1
